date_time,table_name,region,count
2024-12-04 08:30:00,ipran_nce_ig1_ne_m10,NR,5227.0
2024-12-04 08:40:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 08:50:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 09:00:00,ipran_nce_ig1_ne_m10,NR,5226.0
2024-12-04 09:10:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 09:20:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 09:30:00,ipran_nce_ig1_ne_m10,NR,5227.0
2024-12-04 09:40:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 09:50:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 10:00:00,ipran_nce_ig1_ne_m10,NR,5224.0
2024-12-04 10:10:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 10:20:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 10:30:00,ipran_nce_ig1_ne_m10,NR,5224.0
2024-12-04 10:40:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 10:50:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 11:00:00,ipran_nce_ig1_ne_m10,NR,5223.0
2024-12-04 11:10:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 11:20:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 11:30:00,ipran_nce_ig1_ne_m10,NR,5223.0
2024-12-04 11:40:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 11:50:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 12:00:00,ipran_nce_ig1_ne_m10,NR,5223.0
2024-12-04 12:10:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 12:20:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 12:30:00,ipran_nce_ig1_ne_m10,NR,5223.0
2024-12-04 12:40:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 12:50:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 13:00:00,ipran_nce_ig1_ne_m10,NR,5223.0
2024-12-04 13:10:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 13:20:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 13:30:00,ipran_nce_ig1_ne_m10,NR,5191.0
2024-12-04 13:40:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 13:50:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 14:00:00,ipran_nce_ig1_ne_m10,NR,5221.0
2024-12-04 14:10:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 14:20:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 14:30:00,ipran_nce_ig1_ne_m10,NR,5222.0
2024-12-04 14:40:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 14:50:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 15:00:00,ipran_nce_ig1_ne_m10,NR,5222.0
2024-12-04 15:10:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 15:20:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 15:30:00,ipran_nce_ig1_ne_m10,NR,5220.0
2024-12-04 15:40:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 15:50:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 16:00:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 16:10:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 16:20:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-04 16:30:00,ipran_nce_ig1_ne_m10,NR,59.0
2024-12-03 00:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 00:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 00:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 00:30:00,ipran_nce_ig1_ne_m10,SR,5198.0
2024-12-03 00:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 00:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 01:00:00,ipran_nce_ig1_ne_m10,SR,5197.0
2024-12-03 01:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 01:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 01:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 01:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 01:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 02:00:00,ipran_nce_ig1_ne_m10,SR,5197.0
2024-12-03 02:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 02:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 02:30:00,ipran_nce_ig1_ne_m10,SR,5198.0
2024-12-03 02:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 02:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 03:00:00,ipran_nce_ig1_ne_m10,SR,5198.0
2024-12-03 03:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 03:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 03:30:00,ipran_nce_ig1_ne_m10,SR,5198.0
2024-12-03 03:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 03:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 04:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 04:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 04:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 04:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 04:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 04:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 05:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 05:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 05:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 05:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 05:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 05:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 06:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 06:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 06:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 06:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 06:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 06:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 07:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 07:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 07:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 07:30:00,ipran_nce_ig1_ne_m10,SR,5198.0
2024-12-03 07:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 07:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 08:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 08:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 08:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 08:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 08:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 08:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 09:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 09:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 09:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 09:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 09:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 09:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 10:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 10:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 10:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 10:30:00,ipran_nce_ig1_ne_m10,SR,5197.0
2024-12-03 10:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 10:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 11:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 11:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 11:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 11:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 11:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 11:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 12:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 12:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 12:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 12:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 12:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 12:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 13:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 13:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 13:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 13:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 13:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 13:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 14:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 14:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 14:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 14:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 14:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 14:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 15:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 15:10:00,ipran_nce_ig1_ne_m10,SR,0.0
2024-12-03 15:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 15:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 15:40:00,ipran_nce_ig1_ne_m10,SR,0.0
2024-12-03 15:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 16:00:00,ipran_nce_ig1_ne_m10,SR,5198.0
2024-12-03 16:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 16:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 16:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 16:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 16:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 17:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 17:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 17:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 17:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 17:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 17:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 18:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 18:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 18:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 18:30:00,ipran_nce_ig1_ne_m10,SR,5191.0
2024-12-03 18:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 18:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 19:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 19:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 19:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 19:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 19:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 19:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 20:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 20:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 20:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 20:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 20:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 20:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 21:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 21:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 21:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 21:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 21:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 21:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 22:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 22:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 22:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 22:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 22:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 22:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 23:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-03 23:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 23:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 23:30:00,ipran_nce_ig1_ne_m10,SR,5198.0
2024-12-03 23:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 23:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 00:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 00:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 00:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 00:30:00,ipran_nce_ig1_ne_m10,SR,5198.0
2024-12-04 00:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 00:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 01:00:00,ipran_nce_ig1_ne_m10,SR,5198.0
2024-12-04 01:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 01:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 01:30:00,ipran_nce_ig1_ne_m10,SR,5198.0
2024-12-04 01:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 01:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 02:00:00,ipran_nce_ig1_ne_m10,SR,5198.0
2024-12-04 02:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 02:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 02:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 02:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 02:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 03:00:00,ipran_nce_ig1_ne_m10,SR,5198.0
2024-12-04 03:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 03:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 03:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 03:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 03:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 04:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 04:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 04:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 04:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 04:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 04:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 05:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 05:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 05:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 05:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 05:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 05:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 06:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 06:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 06:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 06:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 06:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 06:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 07:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 07:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 07:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 07:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 07:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 07:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 08:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 08:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 08:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 08:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 08:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 08:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 09:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 09:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 09:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 09:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 09:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 09:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 10:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 10:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 10:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 10:30:00,ipran_nce_ig1_ne_m10,SR,5198.0
2024-12-04 10:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 10:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 11:00:00,ipran_nce_ig1_ne_m10,SR,5197.0
2024-12-04 11:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 11:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 11:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 11:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 11:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 12:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 12:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 12:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 12:30:00,ipran_nce_ig1_ne_m10,SR,5198.0
2024-12-04 12:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 12:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 13:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 13:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 13:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 13:30:00,ipran_nce_ig1_ne_m10,SR,5198.0
2024-12-04 13:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 13:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 14:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 14:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 14:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 14:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 14:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 14:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 15:00:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 15:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 15:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 15:30:00,ipran_nce_ig1_ne_m10,SR,5199.0
2024-12-04 15:40:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 15:50:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 16:00:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 16:10:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 16:20:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-04 16:30:00,ipran_nce_ig1_ne_m10,SR,44.0
2024-12-03 00:00:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 00:15:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 00:30:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 00:45:00,ipran_nce_ig3_ne_slot_m15,BKK,501.0
2024-12-03 01:00:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 01:15:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 01:30:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 01:45:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 02:00:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 02:15:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 02:30:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 02:45:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 03:00:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 03:15:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 03:30:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 03:45:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 04:00:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 04:15:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 04:30:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 04:45:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 05:00:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 05:15:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 05:30:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 05:45:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 06:00:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 06:15:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 06:30:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 06:45:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 07:00:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 07:15:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 07:30:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 07:45:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 08:00:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 08:15:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 08:30:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 08:45:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 09:00:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 09:15:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 09:30:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 09:45:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 10:00:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 10:15:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 10:30:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 10:45:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 11:00:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 11:15:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 11:30:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 11:45:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 12:00:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 12:15:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 12:30:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 12:45:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 13:00:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 13:15:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 13:30:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 13:45:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 14:00:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 14:15:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 14:30:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 14:45:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 15:00:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 15:15:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 15:30:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 15:45:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 16:00:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 16:15:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 16:30:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 16:45:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 17:00:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 17:15:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 17:30:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 17:45:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 18:00:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
2024-12-03 18:15:00,ipran_nce_ig3_ne_slot_m15,BKK,507.0
